date,account_id,currency,eod_balance_cny,source_system,as_of,visibility_scope
2026-03-03,AC-002,CNY,24465604.06,CORE_ACCOUNT,2026-03-03,BANK_VISIBLE_ONLY
2026-03-03,AC-003,CNY,2790232.77,CORE_ACCOUNT,2026-03-03,BANK_VISIBLE_ONLY
2026-03-03,AC-004,CNY,17436739.75,CORE_ACCOUNT,2026-03-03,BANK_VISIBLE_ONLY
2026-03-03,AC-006,CNY,7640512.04,CORE_ACCOUNT,2026-03-03,BANK_VISIBLE_ONLY
2026-03-03,AC-007,CNY,6145938.54,CORE_ACCOUNT,2026-03-03,BANK_VISIBLE_ONLY
2026-03-03,AC-008,CNY,11375584.95,CORE_ACCOUNT,2026-03-03,BANK_VISIBLE_ONLY
2026-03-03,AC-009,CNY,2205213.14,CORE_ACCOUNT,2026-03-03,BANK_VISIBLE_ONLY
2026-03-04,AC-001,CNY,49841986.38,CORE_ACCOUNT,2026-03-04,BANK_VISIBLE_ONLY
2026-03-04,AC-002,CNY,25721194.09,CORE_ACCOUNT,2026-03-04,BANK_VISIBLE_ONLY
2026-03-04,AC-003,CNY,3139394.99,CORE_ACCOUNT,2026-03-04,BANK_VISIBLE_ONLY
2026-03-04,AC-004,CNY,17895432.16,CORE_ACCOUNT,2026-03-04,BANK_VISIBLE_ONLY
2026-03-04,AC-006,CNY,8022548.92,CORE_ACCOUNT,2026-03-04,BANK_VISIBLE_ONLY
2026-03-04,AC-007,CNY,6391704.03,CORE_ACCOUNT,2026-03-04,BANK_VISIBLE_ONLY
2026-03-04,AC-008,CNY,11055770.69,CORE_ACCOUNT,2026-03-04,BANK_VISIBLE_ONLY
2026-03-04,AC-009,CNY,2090861.94,CORE_ACCOUNT,2026-03-04,BANK_VISIBLE_ONLY
2026-03-05,AC-001,CNY,49656418.51,CORE_ACCOUNT,2026-03-05,BANK_VISIBLE_ONLY
2026-03-05,AC-002,CNY,23003692.06,CORE_ACCOUNT,2026-03-05,BANK_VISIBLE_ONLY
2026-03-05,AC-003,CNY,2878326.43,CORE_ACCOUNT,2026-03-05,BANK_VISIBLE_ONLY
2026-03-05,AC-004,CNY,19989232.78,CORE_ACCOUNT,2026-03-05,BANK_VISIBLE_ONLY
2026-03-05,AC-006,CNY,8208374.62,CORE_ACCOUNT,2026-03-05,BANK_VISIBLE_ONLY
2026-03-05,AC-007,CNY,6049931.66,CORE_ACCOUNT,2026-03-05,BANK_VISIBLE_ONLY
2026-03-05,AC-008,CNY,10666499.18,CORE_ACCOUNT,2026-03-05,BANK_VISIBLE_ONLY
2026-03-05,AC-009,CNY,1915849.78,CORE_ACCOUNT,2026-03-05,BANK_VISIBLE_ONLY
2026-03-06,AC-001,CNY,49120378.45,CORE_ACCOUNT,2026-03-06,BANK_VISIBLE_ONLY
2026-03-06,AC-002,CNY,22203638.75,CORE_ACCOUNT,2026-03-06,BANK_VISIBLE_ONLY
2026-03-06,AC-003,CNY,3031265.38,CORE_ACCOUNT,2026-03-06,BANK_VISIBLE_ONLY
2026-03-06,AC-004,CNY,19003997.64,CORE_ACCOUNT,2026-03-06,BANK_VISIBLE_ONLY
2026-03-06,AC-006,CNY,8321202.43,CORE_ACCOUNT,2026-03-06,BANK_VISIBLE_ONLY
2026-03-06,AC-007,CNY,5922135.36,CORE_ACCOUNT,2026-03-06,BANK_VISIBLE_ONLY
2026-03-06,AC-008,CNY,10868289.45,CORE_ACCOUNT,2026-03-06,BANK_VISIBLE_ONLY
2026-03-06,AC-009,CNY,2152117.12,CORE_ACCOUNT,2026-03-06,BANK_VISIBLE_ONLY
2026-03-07,AC-001,CNY,46286487.52,CORE_ACCOUNT,2026-03-07,BANK_VISIBLE_ONLY
2026-03-07,AC-002,CNY,23361158.84,CORE_ACCOUNT,2026-03-07,BANK_VISIBLE_ONLY
2026-03-07,AC-003,CNY,3019577.03,CORE_ACCOUNT,2026-03-07,BANK_VISIBLE_ONLY
2026-03-07,AC-004,CNY,18222872.97,CORE_ACCOUNT,2026-03-07,BANK_VISIBLE_ONLY
2026-03-07,AC-006,CNY,7445202.69,CORE_ACCOUNT,2026-03-07,BANK_VISIBLE_ONLY
2026-03-07,AC-007,CNY,5556946.09,CORE_ACCOUNT,2026-03-07,BANK_VISIBLE_ONLY
2026-03-07,AC-008,CNY,10777832.21,CORE_ACCOUNT,2026-03-07,BANK_VISIBLE_ONLY
2026-03-07,AC-009,CNY,1822685.77,CORE_ACCOUNT,2026-03-07,BANK_VISIBLE_ONLY
2026-03-08,AC-001,CNY,44587948.29,CORE_ACCOUNT,2026-03-08,BANK_VISIBLE_ONLY
2026-03-08,AC-002,CNY,23009682.19,CORE_ACCOUNT,2026-03-08,BANK_VISIBLE_ONLY
2026-03-08,AC-003,CNY,3063853.53,CORE_ACCOUNT,2026-03-08,BANK_VISIBLE_ONLY
2026-03-08,AC-004,CNY,17811223.9,CORE_ACCOUNT,2026-03-08,BANK_VISIBLE_ONLY
2026-03-08,AC-006,CNY,8121867.17,CORE_ACCOUNT,2026-03-08,BANK_VISIBLE_ONLY
2026-03-08,AC-007,CNY,5789596.83,CORE_ACCOUNT,2026-03-08,BANK_VISIBLE_ONLY
2026-03-08,AC-008,CNY,10884094.05,CORE_ACCOUNT,2026-03-08,BANK_VISIBLE_ONLY
2026-03-08,AC-009,CNY,1909596.73,CORE_ACCOUNT,2026-03-08,BANK_VISIBLE_ONLY
2026-03-09,AC-001,CNY,45042784.05,CORE_ACCOUNT,2026-03-09,BANK_VISIBLE_ONLY
2026-03-09,AC-002,CNY,24896598.03,CORE_ACCOUNT,2026-03-09,BANK_VISIBLE_ONLY
2026-03-09,AC-003,CNY,3016057.41,CORE_ACCOUNT,2026-03-09,BANK_VISIBLE_ONLY
2026-03-09,AC-004,CNY,17620572.83,CORE_ACCOUNT,2026-03-09,BANK_VISIBLE_ONLY
2026-03-09,AC-006,CNY,7936786.12,CORE_ACCOUNT,2026-03-09,BANK_VISIBLE_ONLY
2026-03-09,AC-007,CNY,6092098.54,CORE_ACCOUNT,2026-03-09,BANK_VISIBLE_ONLY
2026-03-09,AC-008,CNY,11057276.78,CORE_ACCOUNT,2026-03-09,BANK_VISIBLE_ONLY
2026-03-09,AC-009,CNY,1998690.81,CORE_ACCOUNT,2026-03-09,BANK_VISIBLE_ONLY
2026-03-10,AC-001,CNY,50228754.48,CORE_ACCOUNT,2026-03-10,BANK_VISIBLE_ONLY
2026-03-10,AC-002,CNY,24989126.32,CORE_ACCOUNT,2026-03-10,BANK_VISIBLE_ONLY
2026-03-10,AC-003,CNY,3019290.06,CORE_ACCOUNT,2026-03-10,BANK_VISIBLE_ONLY
2026-03-10,AC-004,CNY,17949126.37,CORE_ACCOUNT,2026-03-10,BANK_VISIBLE_ONLY
2026-03-10,AC-006,CNY,7925902.58,CORE_ACCOUNT,2026-03-10,BANK_VISIBLE_ONLY
2026-03-10,AC-007,CNY,5974923.09,CORE_ACCOUNT,2026-03-10,BANK_VISIBLE_ONLY
2026-03-10,AC-008,CNY,11172234.59,CORE_ACCOUNT,2026-03-10,BANK_VISIBLE_ONLY
2026-03-10,AC-009,CNY,2074616.61,CORE_ACCOUNT,2026-03-10,BANK_VISIBLE_ONLY
2026-03-11,AC-001,CNY,46594378.33,CORE_ACCOUNT,2026-03-11,BANK_VISIBLE_ONLY
2026-03-11,AC-002,CNY,25251180.26,CORE_ACCOUNT,2026-03-11,BANK_VISIBLE_ONLY
2026-03-11,AC-003,CNY,3066540.58,CORE_ACCOUNT,2026-03-11,BANK_VISIBLE_ONLY
2026-03-11,AC-004,CNY,17882560.96,CORE_ACCOUNT,2026-03-11,BANK_VISIBLE_ONLY
2026-03-11,AC-006,CNY,8390809.6,CORE_ACCOUNT,2026-03-11,BANK_VISIBLE_ONLY
2026-03-11,AC-007,CNY,5773242.1,CORE_ACCOUNT,2026-03-11,BANK_VISIBLE_ONLY
2026-03-11,AC-008,CNY,11192259.2,CORE_ACCOUNT,2026-03-11,BANK_VISIBLE_ONLY
2026-03-11,AC-009,CNY,1955388.0,CORE_ACCOUNT,2026-03-11,BANK_VISIBLE_ONLY
2026-03-12,AC-001,CNY,53630558.88,CORE_ACCOUNT,2026-03-12,BANK_VISIBLE_ONLY
2026-03-12,AC-002,CNY,24962928.58,CORE_ACCOUNT,2026-03-12,BANK_VISIBLE_ONLY
2026-03-12,AC-003,CNY,3059274.18,CORE_ACCOUNT,2026-03-12,BANK_VISIBLE_ONLY
2026-03-12,AC-004,CNY,18006949.01,CORE_ACCOUNT,2026-03-12,BANK_VISIBLE_ONLY
2026-03-12,AC-006,CNY,8203597.38,CORE_ACCOUNT,2026-03-12,BANK_VISIBLE_ONLY
2026-03-12,AC-007,CNY,6054392.41,CORE_ACCOUNT,2026-03-12,BANK_VISIBLE_ONLY
2026-03-12,AC-008,CNY,10607829.92,CORE_ACCOUNT,2026-03-12,BANK_VISIBLE_ONLY
2026-03-12,AC-009,CNY,2040364.13,CORE_ACCOUNT,2026-03-12,BANK_VISIBLE_ONLY
2026-03-13,AC-001,CNY,49460518.87,CORE_ACCOUNT,2026-03-13,BANK_VISIBLE_ONLY
2026-03-13,AC-002,CNY,22335776.77,CORE_ACCOUNT,2026-03-13,BANK_VISIBLE_ONLY
2026-03-13,AC-003,CNY,2712897.93,CORE_ACCOUNT,2026-03-13,BANK_VISIBLE_ONLY
2026-03-13,AC-004,CNY,18552621.71,CORE_ACCOUNT,2026-03-13,BANK_VISIBLE_ONLY
2026-03-13,AC-006,CNY,7748187.67,CORE_ACCOUNT,2026-03-13,BANK_VISIBLE_ONLY
2026-03-13,AC-007,CNY,5772391.94,CORE_ACCOUNT,2026-03-13,BANK_VISIBLE_ONLY
2026-03-13,AC-008,CNY,10464230.12,CORE_ACCOUNT,2026-03-13,BANK_VISIBLE_ONLY
2026-03-13,AC-009,CNY,1920651.32,CORE_ACCOUNT,2026-03-13,BANK_VISIBLE_ONLY
2026-03-14,AC-001,CNY,45850808.67,CORE_ACCOUNT,2026-03-14,BANK_VISIBLE_ONLY
2026-03-14,AC-002,CNY,22619070.33,CORE_ACCOUNT,2026-03-14,BANK_VISIBLE_ONLY
2026-03-14,AC-003,CNY,2774419.91,CORE_ACCOUNT,2026-03-14,BANK_VISIBLE_ONLY
2026-03-14,AC-004,CNY,18624438.29,CORE_ACCOUNT,2026-03-14,BANK_VISIBLE_ONLY
2026-03-14,AC-006,CNY,8159331.9,CORE_ACCOUNT,2026-03-14,BANK_VISIBLE_ONLY
2026-03-14,AC-007,CNY,5749590.81,CORE_ACCOUNT,2026-03-14,BANK_VISIBLE_ONLY
2026-03-14,AC-008,CNY,11330899.4,CORE_ACCOUNT,2026-03-14,BANK_VISIBLE_ONLY
2026-03-14,AC-009,CNY,1895195.25,CORE_ACCOUNT,2026-03-14,BANK_VISIBLE_ONLY
2026-03-15,AC-001,CNY,49085020.04,CORE_ACCOUNT,2026-03-15,BANK_VISIBLE_ONLY
2026-03-15,AC-002,CNY,22440598.14,CORE_ACCOUNT,2026-03-15,BANK_VISIBLE_ONLY
2026-03-15,AC-003,CNY,2737675.1,CORE_ACCOUNT,2026-03-15,BANK_VISIBLE_ONLY
2026-03-15,AC-004,CNY,18401171.46,CORE_ACCOUNT,2026-03-15,BANK_VISIBLE_ONLY
2026-03-15,AC-006,CNY,7573724.94,CORE_ACCOUNT,2026-03-15,BANK_VISIBLE_ONLY
2026-03-15,AC-007,CNY,5869828.63,CORE_ACCOUNT,2026-03-15,BANK_VISIBLE_ONLY
2026-03-15,AC-008,CNY,10683820.82,CORE_ACCOUNT,2026-03-15,BANK_VISIBLE_ONLY
2026-03-15,AC-009,CNY,1831111.25,CORE_ACCOUNT,2026-03-15,BANK_VISIBLE_ONLY
2026-03-16,AC-001,CNY,44617541.53,CORE_ACCOUNT,2026-03-16,BANK_VISIBLE_ONLY
2026-03-16,AC-002,CNY,24408508.93,CORE_ACCOUNT,2026-03-16,BANK_VISIBLE_ONLY
2026-03-16,AC-003,CNY,2906894.93,CORE_ACCOUNT,2026-03-16,BANK_VISIBLE_ONLY
2026-03-16,AC-004,CNY,16590858.77,CORE_ACCOUNT,2026-03-16,BANK_VISIBLE_ONLY
2026-03-16,AC-006,CNY,7623307.28,CORE_ACCOUNT,2026-03-16,BANK_VISIBLE_ONLY
2026-03-16,AC-007,CNY,5937198.09,CORE_ACCOUNT,2026-03-16,BANK_VISIBLE_ONLY
2026-03-16,AC-008,CNY,11338844.81,CORE_ACCOUNT,2026-03-16,BANK_VISIBLE_ONLY
2026-03-16,AC-009,CNY,2101940.03,CORE_ACCOUNT,2026-03-16,BANK_VISIBLE_ONLY
2026-03-17,AC-001,CNY,48751693.6,CORE_ACCOUNT,2026-03-17,BANK_VISIBLE_ONLY
2026-03-17,AC-002,CNY,24144755.56,CORE_ACCOUNT,2026-03-17,BANK_VISIBLE_ONLY
2026-03-17,AC-003,CNY,2990827.6,CORE_ACCOUNT,2026-03-17,BANK_VISIBLE_ONLY
2026-03-17,AC-004,CNY,17912297.29,CORE_ACCOUNT,2026-03-17,BANK_VISIBLE_ONLY
2026-03-17,AC-006,CNY,8076865.3,CORE_ACCOUNT,2026-03-17,BANK_VISIBLE_ONLY
2026-03-17,AC-007,CNY,5789863.01,CORE_ACCOUNT,2026-03-17,BANK_VISIBLE_ONLY
2026-03-17,AC-008,CNY,11249242.07,CORE_ACCOUNT,2026-03-17,BANK_VISIBLE_ONLY
2026-03-17,AC-009,CNY,2057355.82,CORE_ACCOUNT,2026-03-17,BANK_VISIBLE_ONLY
2026-03-18,AC-001,CNY,50015956.83,CORE_ACCOUNT,2026-03-18,BANK_VISIBLE_ONLY
2026-03-18,AC-002,CNY,26088664.04,CORE_ACCOUNT,2026-03-18,BANK_VISIBLE_ONLY
2026-03-18,AC-003,CNY,2970011.81,CORE_ACCOUNT,2026-03-18,BANK_VISIBLE_ONLY
2026-03-18,AC-004,CNY,17852420.36,CORE_ACCOUNT,2026-03-18,BANK_VISIBLE_ONLY
2026-03-18,AC-006,CNY,7883565.32,CORE_ACCOUNT,2026-03-18,BANK_VISIBLE_ONLY
2026-03-18,AC-007,CNY,5776730.92,CORE_ACCOUNT,2026-03-18,BANK_VISIBLE_ONLY
2026-03-18,AC-008,CNY,10571644.83,CORE_ACCOUNT,2026-03-18,BANK_VISIBLE_ONLY
2026-03-18,AC-009,CNY,1901223.6,CORE_ACCOUNT,2026-03-18,BANK_VISIBLE_ONLY
2026-03-19,AC-001,CNY,47270208.66,CORE_ACCOUNT,2026-03-19,BANK_VISIBLE_ONLY
2026-03-19,AC-002,CNY,23687800.85,CORE_ACCOUNT,2026-03-19,BANK_VISIBLE_ONLY
2026-03-19,AC-003,CNY,2729650.09,CORE_ACCOUNT,2026-03-19,BANK_VISIBLE_ONLY
2026-03-19,AC-004,CNY,16912639.56,CORE_ACCOUNT,2026-03-19,BANK_VISIBLE_ONLY
2026-03-19,AC-006,CNY,7901343.42,CORE_ACCOUNT,2026-03-19,BANK_VISIBLE_ONLY
2026-03-19,AC-007,CNY,5829966.37,CORE_ACCOUNT,2026-03-19,BANK_VISIBLE_ONLY
2026-03-19,AC-008,CNY,10131578.06,CORE_ACCOUNT,2026-03-19,BANK_VISIBLE_ONLY
2026-03-19,AC-009,CNY,1925209.05,CORE_ACCOUNT,2026-03-19,BANK_VISIBLE_ONLY
2026-03-20,AC-001,CNY,45773960.11,CORE_ACCOUNT,2026-03-20,BANK_VISIBLE_ONLY
2026-03-20,AC-002,CNY,22757803.54,CORE_ACCOUNT,2026-03-20,BANK_VISIBLE_ONLY
2026-03-20,AC-003,CNY,2878846.16,CORE_ACCOUNT,2026-03-20,BANK_VISIBLE_ONLY
2026-03-20,AC-004,CNY,17946930.31,CORE_ACCOUNT,2026-03-20,BANK_VISIBLE_ONLY
2026-03-20,AC-006,CNY,7842115.22,CORE_ACCOUNT,2026-03-20,BANK_VISIBLE_ONLY
2026-03-20,AC-007,CNY,5673708.67,CORE_ACCOUNT,2026-03-20,BANK_VISIBLE_ONLY
2026-03-20,AC-008,CNY,10543424.49,CORE_ACCOUNT,2026-03-20,BANK_VISIBLE_ONLY
2026-03-20,AC-009,CNY,1869868.06,CORE_ACCOUNT,2026-03-20,BANK_VISIBLE_ONLY
2026-03-21,AC-001,CNY,46568090.03,CORE_ACCOUNT,2026-03-21,BANK_VISIBLE_ONLY
2026-03-21,AC-002,CNY,21849227.45,CORE_ACCOUNT,2026-03-21,BANK_VISIBLE_ONLY
2026-03-21,AC-003,CNY,2701356.56,CORE_ACCOUNT,2026-03-21,BANK_VISIBLE_ONLY
2026-03-21,AC-004,CNY,17045093.57,CORE_ACCOUNT,2026-03-21,BANK_VISIBLE_ONLY
2026-03-21,AC-006,CNY,7576958.99,CORE_ACCOUNT,2026-03-21,BANK_VISIBLE_ONLY
2026-03-21,AC-007,CNY,5814987.97,CORE_ACCOUNT,2026-03-21,BANK_VISIBLE_ONLY
2026-03-21,AC-008,CNY,10565561.59,CORE_ACCOUNT,2026-03-21,BANK_VISIBLE_ONLY
2026-03-21,AC-009,CNY,1986864.99,CORE_ACCOUNT,2026-03-21,BANK_VISIBLE_ONLY
2026-03-22,AC-001,CNY,45840258.81,CORE_ACCOUNT,2026-03-22,BANK_VISIBLE_ONLY
2026-03-22,AC-002,CNY,22414175.09,CORE_ACCOUNT,2026-03-22,BANK_VISIBLE_ONLY
2026-03-22,AC-003,CNY,2933710.29,CORE_ACCOUNT,2026-03-22,BANK_VISIBLE_ONLY
2026-03-22,AC-004,CNY,16707858.13,CORE_ACCOUNT,2026-03-22,BANK_VISIBLE_ONLY
2026-03-22,AC-006,CNY,6901360.17,CORE_ACCOUNT,2026-03-22,BANK_VISIBLE_ONLY
2026-03-22,AC-007,CNY,5472467.92,CORE_ACCOUNT,2026-03-22,BANK_VISIBLE_ONLY
2026-03-22,AC-008,CNY,10279549.44,CORE_ACCOUNT,2026-03-22,BANK_VISIBLE_ONLY
2026-03-22,AC-009,CNY,1983691.09,CORE_ACCOUNT,2026-03-22,BANK_VISIBLE_ONLY
2026-03-23,AC-001,CNY,48302212.92,CORE_ACCOUNT,2026-03-23,BANK_VISIBLE_ONLY
2026-03-23,AC-002,CNY,23885950.3,CORE_ACCOUNT,2026-03-23,BANK_VISIBLE_ONLY
2026-03-23,AC-003,CNY,3122051.34,CORE_ACCOUNT,2026-03-23,BANK_VISIBLE_ONLY
2026-03-23,AC-004,CNY,17639620.11,CORE_ACCOUNT,2026-03-23,BANK_VISIBLE_ONLY
2026-03-23,AC-006,CNY,7530985.44,CORE_ACCOUNT,2026-03-23,BANK_VISIBLE_ONLY
2026-03-23,AC-007,CNY,5596784.79,CORE_ACCOUNT,2026-03-23,BANK_VISIBLE_ONLY
2026-03-23,AC-008,CNY,11164627.11,CORE_ACCOUNT,2026-03-23,BANK_VISIBLE_ONLY
2026-03-23,AC-009,CNY,1881842.89,CORE_ACCOUNT,2026-03-23,BANK_VISIBLE_ONLY
2026-03-24,AC-001,CNY,44476838.95,CORE_ACCOUNT,2026-03-24,BANK_VISIBLE_ONLY
2026-03-24,AC-002,CNY,22393969.55,CORE_ACCOUNT,2026-03-24,BANK_VISIBLE_ONLY
2026-03-24,AC-003,CNY,2861200.83,CORE_ACCOUNT,2026-03-24,BANK_VISIBLE_ONLY
2026-03-24,AC-004,CNY,16932657.1,CORE_ACCOUNT,2026-03-24,BANK_VISIBLE_ONLY
2026-03-24,AC-006,CNY,7421400.46,CORE_ACCOUNT,2026-03-24,BANK_VISIBLE_ONLY
2026-03-24,AC-007,CNY,6095429.72,CORE_ACCOUNT,2026-03-24,BANK_VISIBLE_ONLY
2026-03-24,AC-008,CNY,10814452.38,CORE_ACCOUNT,2026-03-24,BANK_VISIBLE_ONLY
2026-03-24,AC-009,CNY,2001427.61,CORE_ACCOUNT,2026-03-24,BANK_VISIBLE_ONLY
2026-03-25,AC-001,CNY,44358104.71,CORE_ACCOUNT,2026-03-25,BANK_VISIBLE_ONLY
2026-03-25,AC-002,CNY,23599617.32,CORE_ACCOUNT,2026-03-25,BANK_VISIBLE_ONLY
2026-03-25,AC-003,CNY,2978451.58,CORE_ACCOUNT,2026-03-25,BANK_VISIBLE_ONLY
2026-03-25,AC-004,CNY,16303738.77,CORE_ACCOUNT,2026-03-25,BANK_VISIBLE_ONLY
2026-03-25,AC-006,CNY,7761842.68,CORE_ACCOUNT,2026-03-25,BANK_VISIBLE_ONLY
2026-03-25,AC-007,CNY,5825186.13,CORE_ACCOUNT,2026-03-25,BANK_VISIBLE_ONLY
2026-03-25,AC-008,CNY,10267514.77,CORE_ACCOUNT,2026-03-25,BANK_VISIBLE_ONLY
2026-03-25,AC-009,CNY,1966650.59,CORE_ACCOUNT,2026-03-25,BANK_VISIBLE_ONLY
2026-03-26,AC-001,CNY,46284544.64,CORE_ACCOUNT,2026-03-26,BANK_VISIBLE_ONLY
2026-03-26,AC-002,CNY,22316180.15,CORE_ACCOUNT,2026-03-26,BANK_VISIBLE_ONLY
2026-03-26,AC-003,CNY,2901460.55,CORE_ACCOUNT,2026-03-26,BANK_VISIBLE_ONLY
2026-03-26,AC-004,CNY,17538359.93,CORE_ACCOUNT,2026-03-26,BANK_VISIBLE_ONLY
2026-03-26,AC-006,CNY,7819495.86,CORE_ACCOUNT,2026-03-26,BANK_VISIBLE_ONLY
2026-03-26,AC-007,CNY,5779302.67,CORE_ACCOUNT,2026-03-26,BANK_VISIBLE_ONLY
2026-03-26,AC-008,CNY,10721683.94,CORE_ACCOUNT,2026-03-26,BANK_VISIBLE_ONLY
2026-03-26,AC-009,CNY,1968569.37,CORE_ACCOUNT,2026-03-26,BANK_VISIBLE_ONLY
2026-03-27,AC-001,CNY,45527274.97,CORE_ACCOUNT,2026-03-27,BANK_VISIBLE_ONLY
2026-03-27,AC-002,CNY,22598680.68,CORE_ACCOUNT,2026-03-27,BANK_VISIBLE_ONLY
2026-03-27,AC-003,CNY,2893700.27,CORE_ACCOUNT,2026-03-27,BANK_VISIBLE_ONLY
2026-03-27,AC-004,CNY,18773426.07,CORE_ACCOUNT,2026-03-27,BANK_VISIBLE_ONLY
2026-03-27,AC-006,CNY,7705408.39,CORE_ACCOUNT,2026-03-27,BANK_VISIBLE_ONLY
2026-03-27,AC-007,CNY,5563532.02,CORE_ACCOUNT,2026-03-27,BANK_VISIBLE_ONLY
2026-03-27,AC-008,CNY,9779202.3,CORE_ACCOUNT,2026-03-27,BANK_VISIBLE_ONLY
2026-03-27,AC-009,CNY,1752629.64,CORE_ACCOUNT,2026-03-27,BANK_VISIBLE_ONLY
2026-03-28,AC-001,CNY,44039249.63,CORE_ACCOUNT,2026-03-28,BANK_VISIBLE_ONLY
2026-03-28,AC-002,CNY,22936128.36,CORE_ACCOUNT,2026-03-28,BANK_VISIBLE_ONLY
2026-03-28,AC-003,CNY,2722952.73,CORE_ACCOUNT,2026-03-28,BANK_VISIBLE_ONLY
2026-03-28,AC-004,CNY,17775320.29,CORE_ACCOUNT,2026-03-28,BANK_VISIBLE_ONLY
2026-03-28,AC-006,CNY,7293630.03,CORE_ACCOUNT,2026-03-28,BANK_VISIBLE_ONLY
2026-03-28,AC-007,CNY,5576361.42,CORE_ACCOUNT,2026-03-28,BANK_VISIBLE_ONLY
2026-03-28,AC-008,CNY,9800418.95,CORE_ACCOUNT,2026-03-28,BANK_VISIBLE_ONLY
2026-03-28,AC-009,CNY,1857180.21,CORE_ACCOUNT,2026-03-28,BANK_VISIBLE_ONLY
2026-03-29,AC-001,CNY,42887094.42,CORE_ACCOUNT,2026-03-29,BANK_VISIBLE_ONLY
2026-03-29,AC-002,CNY,21890910.4,CORE_ACCOUNT,2026-03-29,BANK_VISIBLE_ONLY
2026-03-29,AC-003,CNY,2705226.99,CORE_ACCOUNT,2026-03-29,BANK_VISIBLE_ONLY
2026-03-29,AC-004,CNY,16914784.16,CORE_ACCOUNT,2026-03-29,BANK_VISIBLE_ONLY
2026-03-29,AC-006,CNY,6882247.83,CORE_ACCOUNT,2026-03-29,BANK_VISIBLE_ONLY
2026-03-29,AC-007,CNY,5366447.09,CORE_ACCOUNT,2026-03-29,BANK_VISIBLE_ONLY
2026-03-29,AC-008,CNY,10552615.92,CORE_ACCOUNT,2026-03-29,BANK_VISIBLE_ONLY
2026-03-29,AC-009,CNY,1837795.49,CORE_ACCOUNT,2026-03-29,BANK_VISIBLE_ONLY
2026-03-30,AC-001,CNY,41210726.51,CORE_ACCOUNT,2026-03-30,BANK_VISIBLE_ONLY
2026-03-30,AC-002,CNY,22056569.17,CORE_ACCOUNT,2026-03-30,BANK_VISIBLE_ONLY
2026-03-30,AC-003,CNY,2871110.45,CORE_ACCOUNT,2026-03-30,BANK_VISIBLE_ONLY
2026-03-30,AC-004,CNY,17171752.37,CORE_ACCOUNT,2026-03-30,BANK_VISIBLE_ONLY
2026-03-30,AC-006,CNY,7460221.14,CORE_ACCOUNT,2026-03-30,BANK_VISIBLE_ONLY
2026-03-30,AC-007,CNY,5564671.36,CORE_ACCOUNT,2026-03-30,BANK_VISIBLE_ONLY
2026-03-30,AC-008,CNY,10931096.34,CORE_ACCOUNT,2026-03-30,BANK_VISIBLE_ONLY
2026-03-30,AC-009,CNY,1906974.98,CORE_ACCOUNT,2026-03-30,BANK_VISIBLE_ONLY
2026-03-31,AC-001,CNY,44429136.03,CORE_ACCOUNT,2026-03-31,BANK_VISIBLE_ONLY
2026-03-31,AC-002,CNY,22416687.6,CORE_ACCOUNT,2026-03-31,BANK_VISIBLE_ONLY
2026-03-31,AC-003,CNY,2929220.1,CORE_ACCOUNT,2026-03-31,BANK_VISIBLE_ONLY
2026-03-31,AC-004,CNY,16851914.88,CORE_ACCOUNT,2026-03-31,BANK_VISIBLE_ONLY
2026-03-31,AC-006,CNY,7498946.82,CORE_ACCOUNT,2026-03-31,BANK_VISIBLE_ONLY
2026-03-31,AC-007,CNY,5851075.23,CORE_ACCOUNT,2026-03-31,BANK_VISIBLE_ONLY
2026-03-31,AC-008,CNY,10607891.1,CORE_ACCOUNT,2026-03-31,BANK_VISIBLE_ONLY
2026-03-31,AC-009,CNY,2100215.05,CORE_ACCOUNT,2026-03-31,BANK_VISIBLE_ONLY
2026-04-01,AC-001,CNY,45214834.24,CORE_ACCOUNT,2026-04-01,BANK_VISIBLE_ONLY
2026-04-01,AC-002,CNY,23185773.17,CORE_ACCOUNT,2026-04-01,BANK_VISIBLE_ONLY
2026-04-01,AC-003,CNY,2886564.81,CORE_ACCOUNT,2026-04-01,BANK_VISIBLE_ONLY
2026-04-01,AC-004,CNY,15817689.1,CORE_ACCOUNT,2026-04-01,BANK_VISIBLE_ONLY
2026-04-01,AC-006,CNY,7641522.04,CORE_ACCOUNT,2026-04-01,BANK_VISIBLE_ONLY
2026-04-01,AC-007,CNY,5989768.19,CORE_ACCOUNT,2026-04-01,BANK_VISIBLE_ONLY
2026-04-01,AC-008,CNY,10346110.89,CORE_ACCOUNT,2026-04-01,BANK_VISIBLE_ONLY
2026-04-01,AC-009,CNY,1982990.35,CORE_ACCOUNT,2026-04-01,BANK_VISIBLE_ONLY
2026-04-02,AC-001,CNY,45222889.4,CORE_ACCOUNT,2026-04-02,BANK_VISIBLE_ONLY
2026-04-02,AC-002,CNY,22443631.97,CORE_ACCOUNT,2026-04-02,BANK_VISIBLE_ONLY
2026-04-02,AC-003,CNY,2743692.25,CORE_ACCOUNT,2026-04-02,BANK_VISIBLE_ONLY
2026-04-02,AC-004,CNY,17675385.81,CORE_ACCOUNT,2026-04-02,BANK_VISIBLE_ONLY
2026-04-02,AC-006,CNY,7740406.35,CORE_ACCOUNT,2026-04-02,BANK_VISIBLE_ONLY
2026-04-02,AC-007,CNY,5797139.85,CORE_ACCOUNT,2026-04-02,BANK_VISIBLE_ONLY
