transaction_id,date,account_id,counterparty_id,counterparty_name,counterparty_type,direction,amount_cny,purpose,channel,source_system,bank_visible_only,evidence_eligible
TX-2026-01702,2026-03-24,AC-002,CP-001,杭州智联数控设备有限公司,设备供应商,OUT,789621.69,设备预付款/设备采购款,批量支付,PAYMENT_LEDGER,True,True
TX-2026-02079,2026-03-24,AC-002,CP-003,宁波精密传动有限公司,设备供应商,OUT,1138644.93,设备预付款/设备采购款,批量支付,PAYMENT_LEDGER,True,True
TX-2026-02122,2026-03-24,AC-002,CP-002,苏州德昇伺服科技有限公司,设备供应商,OUT,1941824.06,设备预付款/设备采购款,银企直联,PAYMENT_LEDGER,True,True
TX-2026-02274,2026-03-24,AC-004,CP-014,华东精工自动化设备有限公司,集团内往来,IN,539180.27,集团内部往来,银企直联,PAYMENT_LEDGER,True,True
TX-2026-02286,2026-03-24,AC-001,CP-007,杭州某新能源装备有限公司,下游客户,IN,3148690.83,销售回款,批量支付,PAYMENT_LEDGER,True,True
TX-2026-02501,2026-03-24,AC-009,CP-015,物流服务商A,物流,OUT,156047.21,物流服务费,柜面,PAYMENT_LEDGER,True,True
TX-2026-02541,2026-03-24,AC-008,CP-008,宁波华源自动化有限公司,下游客户,IN,2119563.22,销售回款,银企直联,PAYMENT_LEDGER,True,True
TX-2026-02595,2026-03-24,AC-008,CP-009,合肥星拓工业有限公司,下游客户,IN,2194770.08,销售回款,批量支付,PAYMENT_LEDGER,True,True
TX-2026-02607,2026-03-24,AC-002,CP-008,宁波华源自动化有限公司,下游客户,IN,1434069.33,销售回款,银企直联,PAYMENT_LEDGER,True,True
TX-2026-02668,2026-03-24,AC-001,CP-008,宁波华源自动化有限公司,下游客户,IN,1360874.5,销售回款,企业网银,PAYMENT_LEDGER,True,True
TX-2026-03143,2026-03-24,AC-001,CP-005,浙江恒远钢材贸易有限公司,原材料供应商,OUT,756497.03,原材料货款,企业网银,PAYMENT_LEDGER,True,True
TX-2026-03476,2026-03-24,AC-001,CP-017,房租/物业服务商,管理费用,OUT,81815.38,管理费用,企业网银,PAYMENT_LEDGER,True,True
TX-2026-00009,2026-03-25,AC-001,CP-004,上海东启电子科技有限公司,设备供应商,OUT,1767886.61,设备预付款/设备采购款,柜面,PAYMENT_LEDGER,True,True
TX-2026-00054,2026-03-25,AC-002,CP-011,国家税费虚拟对手方,税费,OUT,942300.01,税费,企业网银,PAYMENT_LEDGER,True,True
TX-2026-00093,2026-03-25,AC-008,CP-007,杭州某新能源装备有限公司,下游客户,IN,749346.79,销售回款,批量支付,PAYMENT_LEDGER,True,True
TX-2026-00511,2026-03-25,AC-008,CP-018,他行归集账户A,他行往来,OUT,3583383.05,跨行资金调拨,柜面,PAYMENT_LEDGER,True,True
TX-2026-00530,2026-03-25,AC-001,CP-006,江苏华能铝业有限公司,原材料供应商,OUT,1558212.87,原材料货款,柜面,PAYMENT_LEDGER,True,True
TX-2026-00578,2026-03-25,AC-009,CP-007,杭州某新能源装备有限公司,下游客户,IN,2096151.96,销售回款,柜面,PAYMENT_LEDGER,True,True
TX-2026-00629,2026-03-25,AC-008,CP-008,宁波华源自动化有限公司,下游客户,IN,933545.04,销售回款,批量支付,PAYMENT_LEDGER,True,True
TX-2026-00861,2026-03-25,AC-006,CP-007,杭州某新能源装备有限公司,下游客户,IN,2224320.21,销售回款,批量支付,PAYMENT_LEDGER,True,True
TX-2026-00933,2026-03-25,AC-004,CP-009,合肥星拓工业有限公司,下游客户,IN,2441280.12,销售回款,银企直联,PAYMENT_LEDGER,True,True
TX-2026-01040,2026-03-25,AC-007,CP-003,宁波精密传动有限公司,设备供应商,OUT,2004391.81,设备预付款/设备采购款,银企直联,PAYMENT_LEDGER,True,True
TX-2026-01070,2026-03-25,AC-007,CP-005,浙江恒远钢材贸易有限公司,原材料供应商,OUT,439618.46,原材料货款,柜面,PAYMENT_LEDGER,True,True
TX-2026-01348,2026-03-25,AC-001,CP-008,宁波华源自动化有限公司,下游客户,IN,1516095.92,销售回款,柜面,PAYMENT_LEDGER,True,True
TX-2026-01522,2026-03-25,AC-002,CP-004,上海东启电子科技有限公司,设备供应商,OUT,454663.32,设备预付款/设备采购款,企业网银,PAYMENT_LEDGER,True,True
TX-2026-01588,2026-03-25,AC-003,CP-010,上海凌云智能科技有限公司,下游客户,IN,857377.5,销售回款,企业网银,PAYMENT_LEDGER,True,True
TX-2026-01597,2026-03-25,AC-001,CP-010,上海凌云智能科技有限公司,下游客户,IN,1673071.94,销售回款,企业网银,PAYMENT_LEDGER,True,True
TX-2026-01965,2026-03-25,AC-002,CP-007,杭州某新能源装备有限公司,下游客户,IN,2184888.2,销售回款,企业网银,PAYMENT_LEDGER,True,True
TX-2026-01978,2026-03-25,AC-002,CP-005,浙江恒远钢材贸易有限公司,原材料供应商,OUT,749221.48,原材料货款,柜面,PAYMENT_LEDGER,True,True
TX-2026-02784,2026-03-25,AC-002,CP-001,杭州智联数控设备有限公司,设备供应商,OUT,210776.33,设备预付款/设备采购款,柜面,PAYMENT_LEDGER,True,True
TX-2026-03324,2026-03-25,AC-009,CP-017,房租/物业服务商,管理费用,OUT,58825.21,管理费用,批量支付,PAYMENT_LEDGER,True,True
TX-2026-03339,2026-03-25,AC-006,CP-016,能源服务商A,能源,OUT,445322.57,能源费用,企业网银,PAYMENT_LEDGER,True,True
TX-2026-00176,2026-03-26,AC-001,CP-010,上海凌云智能科技有限公司,下游客户,IN,1054682.75,销售回款,批量支付,PAYMENT_LEDGER,True,True
TX-2026-00179,2026-03-26,AC-002,CP-010,上海凌云智能科技有限公司,下游客户,IN,2769209.4,销售回款,银企直联,PAYMENT_LEDGER,True,True
TX-2026-00737,2026-03-26,AC-002,CP-005,浙江恒远钢材贸易有限公司,原材料供应商,OUT,920539.71,原材料货款,企业网银,PAYMENT_LEDGER,True,True
TX-2026-00920,2026-03-26,AC-006,CP-007,杭州某新能源装备有限公司,下游客户,IN,1479597.77,销售回款,银企直联,PAYMENT_LEDGER,True,True
TX-2026-01405,2026-03-26,AC-007,CP-006,江苏华能铝业有限公司,原材料供应商,OUT,661689.49,原材料货款,企业网银,PAYMENT_LEDGER,True,True
TX-2026-01491,2026-03-26,AC-002,CP-010,上海凌云智能科技有限公司,下游客户,IN,783153.31,销售回款,银企直联,PAYMENT_LEDGER,True,True
TX-2026-01937,2026-03-26,AC-007,CP-006,江苏华能铝业有限公司,原材料供应商,OUT,1420652.98,原材料货款,企业网银,PAYMENT_LEDGER,True,True
TX-2026-02332,2026-03-26,AC-002,CP-010,上海凌云智能科技有限公司,下游客户,IN,1774873.26,销售回款,批量支付,PAYMENT_LEDGER,True,True
TX-2026-02487,2026-03-26,AC-009,CP-016,能源服务商A,能源,OUT,362366.01,能源费用,企业网银,PAYMENT_LEDGER,True,True
TX-2026-02733,2026-03-26,AC-001,CP-010,上海凌云智能科技有限公司,下游客户,IN,2496227.53,销售回款,银企直联,PAYMENT_LEDGER,True,True
TX-2026-03259,2026-03-26,AC-007,CP-006,江苏华能铝业有限公司,原材料供应商,OUT,1076737.4,原材料货款,批量支付,PAYMENT_LEDGER,True,True
TX-2026-03381,2026-03-26,AC-008,CP-017,房租/物业服务商,管理费用,OUT,112806.3,管理费用,银企直联,PAYMENT_LEDGER,True,True
TX-2026-00336,2026-03-27,AC-003,CP-001,杭州智联数控设备有限公司,设备供应商,OUT,1418992.37,设备预付款/设备采购款,批量支付,PAYMENT_LEDGER,True,True
TX-2026-00523,2026-03-27,AC-002,CP-007,杭州某新能源装备有限公司,下游客户,IN,1113724.51,销售回款,银企直联,PAYMENT_LEDGER,True,True
TX-2026-00598,2026-03-27,AC-004,CP-019,他行归集账户B,他行往来,IN,1999306.48,跨行资金调拨,企业网银,PAYMENT_LEDGER,True,True
TX-2026-00720,2026-03-27,AC-001,CP-007,杭州某新能源装备有限公司,下游客户,IN,292113.31,销售回款,企业网银,PAYMENT_LEDGER,True,True
TX-2026-00872,2026-03-27,AC-003,CP-010,上海凌云智能科技有限公司,下游客户,IN,2096115.1,销售回款,银企直联,PAYMENT_LEDGER,True,True
TX-2026-01213,2026-03-27,AC-001,CP-015,物流服务商A,物流,OUT,254266.82,物流服务费,银企直联,PAYMENT_LEDGER,True,True
TX-2026-01342,2026-03-27,AC-008,CP-008,宁波华源自动化有限公司,下游客户,IN,3143928.37,销售回款,批量支付,PAYMENT_LEDGER,True,True
TX-2026-01495,2026-03-27,AC-001,CP-003,宁波精密传动有限公司,设备供应商,OUT,1697595.05,设备预付款/设备采购款,批量支付,PAYMENT_LEDGER,True,True
TX-2026-01781,2026-03-27,AC-003,CP-014,华东精工自动化设备有限公司,集团内往来,IN,3208158.46,集团内部往来,银企直联,PAYMENT_LEDGER,True,True
TX-2026-02628,2026-03-27,AC-001,CP-019,他行归集账户B,他行往来,IN,1055938.32,跨行资金调拨,柜面,PAYMENT_LEDGER,True,True
TX-2026-02716,2026-03-27,AC-001,CP-001,杭州智联数控设备有限公司,设备供应商,OUT,1123407.67,设备预付款/设备采购款,银企直联,PAYMENT_LEDGER,True,True
TX-2026-02907,2026-03-27,AC-001,CP-019,他行归集账户B,他行往来,IN,5368086.0,跨行资金调拨,企业网银,PAYMENT_LEDGER,True,True
TX-2026-03027,2026-03-27,AC-007,CP-007,杭州某新能源装备有限公司,下游客户,IN,1889125.21,销售回款,企业网银,PAYMENT_LEDGER,True,True
TX-2026-03059,2026-03-27,AC-006,CP-006,江苏华能铝业有限公司,原材料供应商,OUT,225738.87,原材料货款,企业网银,PAYMENT_LEDGER,True,True
TX-2026-00052,2026-03-28,AC-006,CP-010,上海凌云智能科技有限公司,下游客户,IN,2100596.19,销售回款,批量支付,PAYMENT_LEDGER,True,True
TX-2026-00224,2026-03-28,AC-001,CP-006,江苏华能铝业有限公司,原材料供应商,OUT,818191.19,原材料货款,银企直联,PAYMENT_LEDGER,True,True
TX-2026-00300,2026-03-28,AC-008,CP-012,工资代发汇总,工资,OUT,4687662.03,工资代发,批量支付,PAYMENT_LEDGER,True,True
TX-2026-00817,2026-03-28,AC-009,CP-011,国家税费虚拟对手方,税费,OUT,1428385.75,税费,柜面,PAYMENT_LEDGER,True,True
TX-2026-00922,2026-03-28,AC-001,CP-008,宁波华源自动化有限公司,下游客户,IN,2102684.35,销售回款,批量支付,PAYMENT_LEDGER,True,True
TX-2026-01049,2026-03-28,AC-002,CP-002,苏州德昇伺服科技有限公司,设备供应商,OUT,1067605.38,设备预付款/设备采购款,企业网银,PAYMENT_LEDGER,True,True
TX-2026-01506,2026-03-28,AC-004,CP-007,杭州某新能源装备有限公司,下游客户,IN,970684.48,销售回款,柜面,PAYMENT_LEDGER,True,True
TX-2026-01808,2026-03-28,AC-002,CP-001,杭州智联数控设备有限公司,设备供应商,OUT,2104839.81,设备预付款/设备采购款,批量支付,PAYMENT_LEDGER,True,True
TX-2026-02415,2026-03-28,AC-004,CP-007,杭州某新能源装备有限公司,下游客户,IN,2468481.57,销售回款,柜面,PAYMENT_LEDGER,True,True
TX-2026-02961,2026-03-28,AC-003,CP-003,宁波精密传动有限公司,设备供应商,OUT,304042.09,设备预付款/设备采购款,批量支付,PAYMENT_LEDGER,True,True
TX-2026-03586,2026-03-28,AC-001,CP-002,苏州德昇伺服科技有限公司,设备供应商,OUT,1464038.98,设备预付款/设备采购款,银企直联,PAYMENT_LEDGER,True,True
TX-2026-00289,2026-03-29,AC-001,CP-009,合肥星拓工业有限公司,下游客户,IN,3134450.23,销售回款,柜面,PAYMENT_LEDGER,True,True
TX-2026-00452,2026-03-29,AC-006,CP-003,宁波精密传动有限公司,设备供应商,OUT,1526089.63,设备预付款/设备采购款,柜面,PAYMENT_LEDGER,True,True
TX-2026-00525,2026-03-29,AC-003,CP-008,宁波华源自动化有限公司,下游客户,IN,1540071.27,销售回款,企业网银,PAYMENT_LEDGER,True,True
TX-2026-00828,2026-03-29,AC-001,CP-009,合肥星拓工业有限公司,下游客户,IN,992839.73,销售回款,批量支付,PAYMENT_LEDGER,True,True
TX-2026-01059,2026-03-29,AC-002,CP-008,宁波华源自动化有限公司,下游客户,IN,2944362.79,销售回款,银企直联,PAYMENT_LEDGER,True,True
TX-2026-01132,2026-03-29,AC-008,CP-008,宁波华源自动化有限公司,下游客户,IN,1177163.37,销售回款,银企直联,PAYMENT_LEDGER,True,True
TX-2026-01760,2026-03-29,AC-004,CP-009,合肥星拓工业有限公司,下游客户,IN,1026056.74,销售回款,银企直联,PAYMENT_LEDGER,True,True
TX-2026-01805,2026-03-29,AC-002,CP-001,杭州智联数控设备有限公司,设备供应商,OUT,1110470.57,设备预付款/设备采购款,批量支付,PAYMENT_LEDGER,True,True
TX-2026-01893,2026-03-29,AC-001,CP-018,他行归集账户A,他行往来,IN,5006464.67,跨行资金调拨,批量支付,PAYMENT_LEDGER,True,True
TX-2026-01918,2026-03-29,AC-002,CP-018,他行归集账户A,他行往来,IN,3532604.87,跨行资金调拨,银企直联,PAYMENT_LEDGER,True,True
TX-2026-02320,2026-03-29,AC-008,CP-001,杭州智联数控设备有限公司,设备供应商,OUT,1820816.36,设备预付款/设备采购款,银企直联,PAYMENT_LEDGER,True,True
TX-2026-02425,2026-03-29,AC-001,CP-009,合肥星拓工业有限公司,下游客户,IN,1425849.26,销售回款,企业网银,PAYMENT_LEDGER,True,True
TX-2026-02712,2026-03-29,AC-002,CP-009,合肥星拓工业有限公司,下游客户,IN,2904223.1,销售回款,批量支付,PAYMENT_LEDGER,True,True
TX-2026-03075,2026-03-29,AC-004,CP-015,物流服务商A,物流,OUT,240283.88,物流服务费,批量支付,PAYMENT_LEDGER,True,True
TX-2026-03167,2026-03-29,AC-001,CP-007,杭州某新能源装备有限公司,下游客户,IN,1139052.04,销售回款,企业网银,PAYMENT_LEDGER,True,True
TX-2026-03350,2026-03-29,AC-001,CP-008,宁波华源自动化有限公司,下游客户,IN,2005430.29,销售回款,柜面,PAYMENT_LEDGER,True,True
TX-2026-03353,2026-03-29,AC-001,CP-005,浙江恒远钢材贸易有限公司,原材料供应商,OUT,1543970.97,原材料货款,企业网银,PAYMENT_LEDGER,True,True
TX-2026-03356,2026-03-29,AC-001,CP-005,浙江恒远钢材贸易有限公司,原材料供应商,OUT,688468.12,原材料货款,银企直联,PAYMENT_LEDGER,True,True
TX-2026-00372,2026-03-30,AC-006,CP-015,物流服务商A,物流,OUT,197623.94,物流服务费,柜面,PAYMENT_LEDGER,True,True
TX-2026-00535,2026-03-30,AC-001,CP-009,合肥星拓工业有限公司,下游客户,IN,281007.76,销售回款,批量支付,PAYMENT_LEDGER,True,True
TX-2026-00620,2026-03-30,AC-001,CP-006,江苏华能铝业有限公司,原材料供应商,OUT,570096.15,原材料货款,柜面,PAYMENT_LEDGER,True,True
TX-2026-00886,2026-03-30,AC-006,CP-016,能源服务商A,能源,OUT,438044.17,能源费用,柜面,PAYMENT_LEDGER,True,True
TX-2026-01180,2026-03-30,AC-008,CP-009,合肥星拓工业有限公司,下游客户,IN,1560800.98,销售回款,批量支付,PAYMENT_LEDGER,True,True
TX-2026-01391,2026-03-30,AC-006,CP-003,宁波精密传动有限公司,设备供应商,OUT,2097469.5,设备预付款/设备采购款,银企直联,PAYMENT_LEDGER,True,True
TX-2026-01486,2026-03-30,AC-009,CP-011,国家税费虚拟对手方,税费,OUT,1292268.6,税费,银企直联,PAYMENT_LEDGER,True,True
TX-2026-01523,2026-03-30,AC-004,CP-017,房租/物业服务商,管理费用,OUT,170112.61,管理费用,企业网银,PAYMENT_LEDGER,True,True
TX-2026-01587,2026-03-30,AC-001,CP-009,合肥星拓工业有限公司,下游客户,IN,2716339.93,销售回款,银企直联,PAYMENT_LEDGER,True,True
TX-2026-01891,2026-03-30,AC-002,CP-001,杭州智联数控设备有限公司,设备供应商,OUT,2181857.97,设备预付款/设备采购款,银企直联,PAYMENT_LEDGER,True,True
TX-2026-01950,2026-03-30,AC-004,CP-007,杭州某新能源装备有限公司,下游客户,IN,2664856.03,销售回款,企业网银,PAYMENT_LEDGER,True,True
TX-2026-03118,2026-03-30,AC-001,CP-016,能源服务商A,能源,OUT,425305.78,能源费用,企业网银,PAYMENT_LEDGER,True,True
TX-2026-03189,2026-03-30,AC-004,CP-017,房租/物业服务商,管理费用,OUT,195132.23,管理费用,批量支付,PAYMENT_LEDGER,True,True
TX-2026-00121,2026-03-31,AC-003,CP-007,杭州某新能源装备有限公司,下游客户,IN,993217.06,销售回款,批量支付,PAYMENT_LEDGER,True,True
TX-2026-00125,2026-03-31,AC-001,CP-018,他行归集账户A,他行往来,IN,1080503.05,跨行资金调拨,银企直联,PAYMENT_LEDGER,True,True
TX-2026-00203,2026-03-31,AC-001,CP-016,能源服务商A,能源,OUT,350076.57,能源费用,批量支付,PAYMENT_LEDGER,True,True
TX-2026-00536,2026-03-31,AC-008,CP-005,浙江恒远钢材贸易有限公司,原材料供应商,OUT,1480030.82,原材料货款,银企直联,PAYMENT_LEDGER,True,True
TX-2026-00604,2026-03-31,AC-002,CP-016,能源服务商A,能源,OUT,174341.38,能源费用,批量支付,PAYMENT_LEDGER,True,True
TX-2026-00775,2026-03-31,AC-001,CP-018,他行归集账户A,他行往来,IN,1736447.7,跨行资金调拨,银企直联,PAYMENT_LEDGER,True,True
TX-2026-00778,2026-03-31,AC-008,CP-005,浙江恒远钢材贸易有限公司,原材料供应商,OUT,842040.65,原材料货款,柜面,PAYMENT_LEDGER,True,True
TX-2026-00848,2026-03-31,AC-003,CP-005,浙江恒远钢材贸易有限公司,原材料供应商,OUT,662080.42,原材料货款,银企直联,PAYMENT_LEDGER,True,True
TX-2026-00964,2026-03-31,AC-001,CP-018,他行归集账户A,他行往来,OUT,3447367.02,跨行资金调拨,银企直联,PAYMENT_LEDGER,True,True
TX-2026-01074,2026-03-31,AC-001,CP-006,江苏华能铝业有限公司,原材料供应商,OUT,1017769.43,原材料货款,柜面,PAYMENT_LEDGER,True,True
TX-2026-01292,2026-03-31,AC-003,CP-016,能源服务商A,能源,OUT,388584.58,能源费用,银企直联,PAYMENT_LEDGER,True,True
TX-2026-01309,2026-03-31,AC-008,CP-007,杭州某新能源装备有限公司,下游客户,IN,2175131.86,销售回款,企业网银,PAYMENT_LEDGER,True,True
TX-2026-01398,2026-03-31,AC-006,CP-006,江苏华能铝业有限公司,原材料供应商,OUT,1264479.38,原材料货款,银企直联,PAYMENT_LEDGER,True,True
TX-2026-01824,2026-03-31,AC-006,CP-010,上海凌云智能科技有限公司,下游客户,IN,1663820.24,销售回款,批量支付,PAYMENT_LEDGER,True,True
TX-2026-02135,2026-03-31,AC-007,CP-014,华东精工自动化设备有限公司,集团内往来,IN,3974731.57,集团内部往来,柜面,PAYMENT_LEDGER,True,True
TX-2026-02204,2026-03-31,AC-006,CP-011,国家税费虚拟对手方,税费,OUT,1783483.54,税费,银企直联,PAYMENT_LEDGER,True,True
TX-2026-02231,2026-03-31,AC-003,CP-018,他行归集账户A,他行往来,IN,3205504.23,跨行资金调拨,企业网银,PAYMENT_LEDGER,True,True
TX-2026-02232,2026-03-31,AC-001,CP-019,他行归集账户B,他行往来,IN,5499586.88,跨行资金调拨,企业网银,PAYMENT_LEDGER,True,True
TX-2026-02292,2026-03-31,AC-008,CP-005,浙江恒远钢材贸易有限公司,原材料供应商,OUT,1599817.99,原材料货款,企业网银,PAYMENT_LEDGER,True,True
TX-2026-02819,2026-03-31,AC-004,CP-008,宁波华源自动化有限公司,下游客户,IN,2732123.74,销售回款,企业网银,PAYMENT_LEDGER,True,True
TX-2026-02891,2026-03-31,AC-001,CP-015,物流服务商A,物流,OUT,106867.19,物流服务费,柜面,PAYMENT_LEDGER,True,True
TX-2026-03303,2026-03-31,AC-006,CP-014,华东精工自动化设备有限公司,集团内往来,OUT,3337470.49,集团内部往来,柜面,PAYMENT_LEDGER,True,True
TX-2026-03508,2026-03-31,AC-004,CP-017,房租/物业服务商,管理费用,OUT,80887.61,管理费用,批量支付,PAYMENT_LEDGER,True,True
TX-2026-03519,2026-03-31,AC-001,CP-008,宁波华源自动化有限公司,下游客户,IN,2800695.95,销售回款,批量支付,PAYMENT_LEDGER,True,True
TX-2026-03538,2026-03-31,AC-002,CP-003,宁波精密传动有限公司,设备供应商,OUT,1436179.54,设备预付款/设备采购款,柜面,PAYMENT_LEDGER,True,True
TX-2026-00078,2026-04-01,AC-008,CP-006,江苏华能铝业有限公司,原材料供应商,OUT,737375.46,原材料货款,柜面,PAYMENT_LEDGER,True,True
TX-2026-00515,2026-04-01,AC-007,CP-015,物流服务商A,物流,OUT,167346.79,物流服务费,银企直联,PAYMENT_LEDGER,True,True
TX-2026-00522,2026-04-01,AC-002,CP-008,宁波华源自动化有限公司,下游客户,IN,2209823.85,销售回款,银企直联,PAYMENT_LEDGER,True,True
TX-2026-00600,2026-04-01,AC-006,CP-015,物流服务商A,物流,OUT,69870.71,物流服务费,企业网银,PAYMENT_LEDGER,True,True
TX-2026-00709,2026-04-01,AC-001,CP-005,浙江恒远钢材贸易有限公司,原材料供应商,OUT,812101.18,原材料货款,企业网银,PAYMENT_LEDGER,True,True
TX-2026-01016,2026-04-01,AC-001,CP-013,华东精工智能制造有限公司,集团内往来,IN,683110.06,集团内部往来,批量支付,PAYMENT_LEDGER,True,True
TX-2026-01043,2026-04-01,AC-001,CP-005,浙江恒远钢材贸易有限公司,原材料供应商,OUT,453294.57,原材料货款,柜面,PAYMENT_LEDGER,True,True
TX-2026-01173,2026-04-01,AC-007,CP-013,华东精工智能制造有限公司,集团内往来,IN,472773.39,集团内部往来,企业网银,PAYMENT_LEDGER,True,True
TX-2026-01191,2026-04-01,AC-004,CP-006,江苏华能铝业有限公司,原材料供应商,OUT,138331.17,原材料货款,银企直联,PAYMENT_LEDGER,True,True
TX-2026-01199,2026-04-01,AC-006,CP-003,宁波精密传动有限公司,设备供应商,OUT,1765101.47,设备预付款/设备采购款,批量支付,PAYMENT_LEDGER,True,True
TX-2026-01323,2026-04-01,AC-001,CP-013,华东精工智能制造有限公司,集团内往来,OUT,311698.2,集团内部往来,企业网银,PAYMENT_LEDGER,True,True
TX-2026-01669,2026-04-01,AC-004,CP-017,房租/物业服务商,管理费用,OUT,141733.53,管理费用,银企直联,PAYMENT_LEDGER,True,True
TX-2026-01714,2026-04-01,AC-003,CP-008,宁波华源自动化有限公司,下游客户,IN,1755478.37,销售回款,批量支付,PAYMENT_LEDGER,True,True
TX-2026-01826,2026-04-01,AC-007,CP-003,宁波精密传动有限公司,设备供应商,OUT,877052.07,设备预付款/设备采购款,银企直联,PAYMENT_LEDGER,True,True
TX-2026-01895,2026-04-01,AC-002,CP-019,他行归集账户B,他行往来,OUT,5997665.04,跨行资金调拨,柜面,PAYMENT_LEDGER,True,True
TX-2026-02065,2026-04-01,AC-001,CP-017,房租/物业服务商,管理费用,OUT,70505.18,管理费用,银企直联,PAYMENT_LEDGER,True,True
TX-2026-02167,2026-04-01,AC-004,CP-011,国家税费虚拟对手方,税费,OUT,1052616.65,税费,企业网银,PAYMENT_LEDGER,True,True
TX-2026-02279,2026-04-01,AC-001,CP-008,宁波华源自动化有限公司,下游客户,IN,1122098.57,销售回款,批量支付,PAYMENT_LEDGER,True,True
TX-2026-02373,2026-04-01,AC-008,CP-015,物流服务商A,物流,OUT,175989.83,物流服务费,柜面,PAYMENT_LEDGER,True,True
TX-2026-02576,2026-04-01,AC-004,CP-015,物流服务商A,物流,OUT,51314.75,物流服务费,批量支付,PAYMENT_LEDGER,True,True
TX-2026-03014,2026-04-01,AC-008,CP-005,浙江恒远钢材贸易有限公司,原材料供应商,OUT,597279.31,原材料货款,批量支付,PAYMENT_LEDGER,True,True
TX-2026-03127,2026-04-01,AC-004,CP-008,宁波华源自动化有限公司,下游客户,IN,475802.05,销售回款,柜面,PAYMENT_LEDGER,True,True
TX-2026-03398,2026-04-01,AC-006,CP-006,江苏华能铝业有限公司,原材料供应商,OUT,1113270.12,原材料货款,批量支付,PAYMENT_LEDGER,True,True
TX-2026-00254,2026-04-02,AC-003,CP-007,杭州某新能源装备有限公司,下游客户,IN,2456229.77,销售回款,银企直联,PAYMENT_LEDGER,True,True
TX-2026-00394,2026-04-02,AC-004,CP-015,物流服务商A,物流,OUT,257301.14,物流服务费,批量支付,PAYMENT_LEDGER,True,True
TX-2026-00446,2026-04-02,AC-001,CP-004,上海东启电子科技有限公司,设备供应商,OUT,1266481.17,设备预付款/设备采购款,柜面,PAYMENT_LEDGER,True,True
TX-2026-00764,2026-04-02,AC-008,CP-015,物流服务商A,物流,OUT,244685.87,物流服务费,银企直联,PAYMENT_LEDGER,True,True
TX-2026-00810,2026-04-02,AC-001,CP-009,合肥星拓工业有限公司,下游客户,IN,1745834.0,销售回款,银企直联,PAYMENT_LEDGER,True,True
TX-2026-00811,2026-04-02,AC-001,CP-008,宁波华源自动化有限公司,下游客户,IN,1089182.05,销售回款,企业网银,PAYMENT_LEDGER,True,True
TX-2026-00816,2026-04-02,AC-004,CP-005,浙江恒远钢材贸易有限公司,原材料供应商,OUT,1174605.15,原材料货款,批量支付,PAYMENT_LEDGER,True,True
TX-2026-00942,2026-04-02,AC-001,CP-007,杭州某新能源装备有限公司,下游客户,IN,2574402.27,销售回款,批量支付,PAYMENT_LEDGER,True,True
TX-2026-01003,2026-04-02,AC-002,CP-003,宁波精密传动有限公司,设备供应商,OUT,1163324.05,设备预付款/设备采购款,批量支付,PAYMENT_LEDGER,True,True
TX-2026-01135,2026-04-02,AC-004,CP-005,浙江恒远钢材贸易有限公司,原材料供应商,OUT,943408.48,原材料货款,企业网银,PAYMENT_LEDGER,True,True
TX-2026-02211,2026-04-02,AC-002,CP-005,浙江恒远钢材贸易有限公司,原材料供应商,OUT,283576.85,原材料货款,批量支付,PAYMENT_LEDGER,True,True
TX-2026-02260,2026-04-02,AC-001,CP-002,苏州德昇伺服科技有限公司,设备供应商,OUT,1040011.12,设备预付款/设备采购款,柜面,PAYMENT_LEDGER,True,True
TX-2026-02524,2026-04-02,AC-004,CP-007,杭州某新能源装备有限公司,下游客户,IN,1723494.95,销售回款,批量支付,PAYMENT_LEDGER,True,True
TX-2026-03129,2026-04-02,AC-001,CP-009,合肥星拓工业有限公司,下游客户,IN,1522292.9,销售回款,企业网银,PAYMENT_LEDGER,True,True
TX-2026-03329,2026-04-02,AC-009,CP-008,宁波华源自动化有限公司,下游客户,IN,1641793.7,销售回款,银企直联,PAYMENT_LEDGER,True,True
TX-2026-03423,2026-04-02,AC-007,CP-018,他行归集账户A,他行往来,OUT,5883078.54,跨行资金调拨,批量支付,PAYMENT_LEDGER,True,True
TX-2026-03448,2026-04-02,AC-002,CP-019,他行归集账户B,他行往来,IN,5924190.51,跨行资金调拨,银企直联,PAYMENT_LEDGER,True,True
TX-2026-00142,2026-04-03,AC-001,CP-010,上海凌云智能科技有限公司,下游客户,IN,2731071.75,销售回款,企业网银,PAYMENT_LEDGER,True,True
TX-2026-00327,2026-04-03,AC-001,CP-005,浙江恒远钢材贸易有限公司,原材料供应商,OUT,184518.24,原材料货款,企业网银,PAYMENT_LEDGER,True,True
TX-2026-00421,2026-04-03,AC-004,CP-009,合肥星拓工业有限公司,下游客户,IN,1853293.37,销售回款,批量支付,PAYMENT_LEDGER,True,True
TX-2026-00576,2026-04-03,AC-001,CP-005,浙江恒远钢材贸易有限公司,原材料供应商,OUT,880631.28,原材料货款,银企直联,PAYMENT_LEDGER,True,True
TX-2026-00921,2026-04-03,AC-004,CP-007,杭州某新能源装备有限公司,下游客户,IN,3138573.16,销售回款,银企直联,PAYMENT_LEDGER,True,True
TX-2026-01306,2026-04-03,AC-008,CP-007,杭州某新能源装备有限公司,下游客户,IN,1198984.42,销售回款,企业网银,PAYMENT_LEDGER,True,True
